캐릭터,파티,무기,성유물 이름
ganyu,ganyu(10) / diona(8) / ayaka(7) / bennett(7) / kazuha(7) / mona(7) / venti(7) / xiangling(7) / kokomi(6) / xingqiu(6) / zhongli(6) / shenhe(5) / wanderer(5) / barbara(4) / fischl(4) / jean(4) / kaeya(4) / nahida(4) / raiden(4) / rosaria(4) / sucrose(4) / cyno(3) / eula(3) / furina(3) / gaming(3) / heizou(3) / hutao(3) / klee(3) / kukishinobu(3) / neuvillette(3) / tighnari(3) / yelan(3) / albedo(2) / alhaitham(2) / aloy(2) / amber(2) / arlecchino(2) / ayato(2) / baizhu(2) / beidou(2) / candace(2) / charlotte(2) / chasca(2) / chevreuse(2) / chiori(2) / chongyun(2) / citlali(2) / clorinde(2) / collei(2) / dahlia(2) / dehya(2) / diluc(2) / dori(2) / emilie(2) / escoffier(2) / faruzan(2) / flins(2) / freminet(2) / gorou(2) / ineffa(2) / itto(2) / kaveh(2) / keqing(2) / kinich(2) / kirara(2) / lanyan(2) / lauma(2) / layla(2) / lisa(2) / lynette(2) / lyney(2) / mavuika(2) / mika(2) / mizuki(2) / mualani(2) / navia(2) / nilou(2) / ningguang(2) / noelle(2) / ororon(2) / qiqi(2) / razor(2) / sara(2) / sayu(2) / sethos(2) / sigewinne(2) / skirk(2) / thoma(2) / varesa(2) / wriothesley(2) / xianyun(2) / xiao(2) / xilonen(2) / xinyan(2) / yaemiko(2) / yanfei(2) / yaoyao(2) / yoimiya(2) / yunjin(2),amosbow(4) / hunterspath(4) / skywardharp(4) / thrillingtalesofdragonslayers(4) / blacktassel(3) / calamityqueller(3) / favoniuswarbow(3) / freedomsworn(3) / hamayumi(3) / rust(3) / sacrificialbow(3) / amenomakageuchi(2) / aquasimulacra(2) / athousandfloatingdreams(2) / elegyfortheend(2) / engulfinglightning(2) / everlastingmoonglow(2) / favoniuscodex(2) / favoniussword(2) / ironsting(2) / mistsplitterreforged(2) / polarstar(2) / prototypecrescent(2) / sacrificialsword(2) / skywardatlas(2) / skywardblade(2) / solarpearl(2) / staffofhoma(2) / thecatch(2) / staffofthescarletsands(1) / wavebreakersfin(1),blizzardstrayer(5) / viridescentvenerer(4) / wandererstroupe(4) / emblemofseveredfate(3) / noblesseoblige(3) / shimenawasreminiscence(3) / tenacityofthemillelith(3) / deepwoodmemories(2) / gladiatorsfinale(2) / maidenbeloved(2) / gildeddreams(1)
gorou,gorou(10) / albedo(9) / itto(9) / noelle(9) / zhongli(9) / chiori(5) / ningguang(5) / jean(4) / xilonen(4) / bennett(3) / fischl(3) / furina(3) / yunjin(3) / amber(2) / gaming(2) / kaeya(2) / kazuha(2) / kokomi(2) / navia(2) / razor(2) / wanderer(2) / xiangling(2) / xinyan(2) / yelan(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayaka(1) / ayato(1) / baizhu(1) / barbara(1) / beidou(1) / candace(1) / charlotte(1) / chasca(1) / chevreuse(1) / chongyun(1) / citlali(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / diluc(1) / diona(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / ganyu(1) / heizou(1) / hutao(1) / ineffa(1) / kaveh(1) / keqing(1) / kinich(1) / kirara(1) / klee(1) / kukishinobu(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mizuki(1) / mona(1) / mualani(1) / nahida(1) / neuvillette(1) / nilou(1) / ororon(1) / qiqi(1) / raiden(1) / rosaria(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / sucrose(1) / thoma(1) / tighnari(1) / varesa(1) / venti(1) / wriothesley(1) / xianyun(1) / xiao(1) / xingqiu(1) / yaemiko(1) / yanfei(1) / yaoyao(1) / yoimiya(1),favoniuswarbow(6) / blacktassel(4) / favoniussword(4) / redhornstonethresher(4) / whiteblind(4) / cinnabarspindle(3) / elegyfortheend(3) / endoftheline(3) / harbingerofdawn(3) / sacrificialbow(3) / skywardblade(3) / staffofhoma(3) / favoniuslance(1) / prototypeamber(1) / sacrificialgreatsword(1) / thestringless(1) / urakumisugiri(1),huskofopulentdreams(8) / archaicpetra(5) / tenacityofthemillelith(5) / noblesseoblige(4) / theexile(4) / emblemofseveredfate(3) / viridescentvenerer(3) / gladiatorsfinale(1) / goldentroupe(1) / instructor(1) / nightoftheskysunveiling(1) / scrolloftheheroofcindercity(1) / silkenmoonsserenade(1) / thunderingfury(1)
heizou,heizou(10) / fischl(6) / beidou(5) / bennett(5) / xingqiu(5) / yelan(5) / faruzan(4) / xiangling(4) / yaemiko(4) / amber(3) / ayaka(3) / hutao(3) / kazuha(3) / kokomi(3) / sucrose(3) / wanderer(3) / zhongli(3) / albedo(2) / barbara(2) / chasca(2) / collei(2) / diluc(2) / diona(2) / furina(2) / gaming(2) / ganyu(2) / kaeya(2) / keqing(2) / kukishinobu(2) / layla(2) / mizuki(2) / mona(2) / nahida(2) / rosaria(2) / shenhe(2) / thoma(2) / venti(2) / xianyun(2) / xiao(2) / xinyan(2) / yanfei(2) / yaoyao(2) / yoimiya(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayato(1) / baizhu(1) / candace(1) / charlotte(1) / chevreuse(1) / chiori(1) / chongyun(1) / citlali(1) / clorinde(1) / cyno(1) / dahlia(1) / dehya(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / flins(1) / freminet(1) / gorou(1) / ineffa(1) / itto(1) / jean(1) / kaveh(1) / kinich(1) / kirara(1) / klee(1) / lanyan(1) / lauma(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mualani(1) / navia(1) / neuvillette(1) / nilou(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / raiden(1) / razor(1) / sara(1) / sayu(1) / sethos(1) / sigewinne(1) / skirk(1) / tartaglia(1) / tighnari(1) / varesa(1) / wriothesley(1) / xilonen(1) / yunjin(1),sacrificialfragments(5) / mappamare(4) / skywardatlas(4) / athousandfloatingdreams(3) / solarpearl(3) / thewidsith(3) / thrillingtalesofdragonslayers(3) / wanderingevenstar(3) / engulfinglightning(2) / favoniuscodex(2) / hakushinring(2) / kagurasverity(2) / lostprayertothesacredwinds(2) / prototypeamber(2) / aquasimulacra(1) / aquilafavonia(1) / blacktassel(1) / cashflowsupervision(1) / elegyfortheend(1) / everlastingmoonglow(1) / favoniussword(1) / favoniuswarbow(1) / flowingpurity(1) / keyofkhajnisut(1) / magicguide(1) / memoryofdust(1) / sacrificialsword(1) / sapwoodblade(1) / serpentspine(1) / skywardblade(1) / skywardharp(1) / skywardpride(1) / splendoroftranquilwaters(1) / thecatch(1) / thestringless(1) / tomeoftheeternalflow(1) / tulaytullahsremembrance(1),viridescentvenerer(7) / noblesseoblige(6) / desertpavilionchronicle(3) / emblemofseveredfate(3) / gladiatorsfinale(2) / goldentroupe(2) / lavawalker(2) / shimenawasreminiscence(2) / tenacityofthemillelith(2) / thundersoother(2) / gildeddreams(1) / heartofdepth(1) / instructor(1) / martialartist(1) / scrolloftheheroofcindercity(1) / theexile(1) / thunderingfury(1) / wandererstroupe(1)
hutao,hutao(10) / albedo(7) / bennett(7) / xingqiu(7) / zhongli(7) / diona(6) / kazuha(6) / sucrose(6) / thoma(6) / yelan(6) / ayaka(5) / gaming(5) / rosaria(5) / amber(4) / chiori(4) / chongyun(4) / faruzan(4) / fischl(4) / ganyu(4) / layla(4) / mona(4) / qiqi(4) / sara(4) / wanderer(4) / xiangling(4) / xianyun(4) / xiao(4) / aloy(3) / arlecchino(3) / ayato(3) / chevreuse(3) / collei(3) / cyno(3) / diluc(3) / dori(3) / freminet(3) / furina(3) / gorou(3) / heizou(3) / itto(3) / kokomi(3) / kukishinobu(3) / lynette(3) / lyney(3) / nahida(3) / navia(3) / neuvillette(3) / nilou(3) / shenhe(3) / tighnari(3) / venti(3) / wriothesley(3) / yaemiko(3) / yoimiya(3) / yunjin(3) / baizhu(2) / barbara(2) / charlotte(2) / jean(2) / kaeya(2) / kaveh(2) / keqing(2) / noelle(2) / raiden(2) / tartaglia(2) / xilonen(2) / alhaitham(1) / beidou(1) / candace(1) / chasca(1) / citlali(1) / clorinde(1) / dahlia(1) / dehya(1) / emilie(1) / escoffier(1) / eula(1) / flins(1) / ineffa(1) / kinich(1) / kirara(1) / klee(1) / lanyan(1) / lauma(1) / lisa(1) / mavuika(1) / mika(1) / mizuki(1) / mualani(1) / ningguang(1) / ororon(1) / razor(1) / sayu(1) / sethos(1) / sigewinne(1) / skirk(1) / varesa(1) / xinyan(1) / yanfei(1) / yaoyao(1),aquasimulacra(4) / deathmatch(4) / staffofhoma(4) / thunderingpulse(4) / athousandfloatingdreams(3) / blacktassel(3) / elegyfortheend(3) / favoniuslance(3) / freedomsworn(3) / rust(3) / sacrificialsword(3) / thecatch(3) / amenomakageuchi(2) / cinnabarspindle(2) / crescentpike(2) / endoftheline(2) / engulfinglightning(2) / fadingtwilight(2) / favoniussword(2) / favoniuswarbow(2) / harangeppakufutsu(2) / harbingerofdawn(2) / hunterspath(2) / ironsting(2) / jadefallssplendor(2) / kagotsurubeisshin(2) / kingssquire(2) / lithicspear(2) / mappamare(2) / mistsplitterreforged(2) / primordialjadecutter(2) / prototypeamber(2) / prototypearchaic(2) / prototyperancour(2) / sacrificialfragments(2) / skywardblade(2) / skywardspine(2) / thestringless(2) / verdict(2) / balladoftheboundlessblue(1) / blackcliffpole(1) / cashflowsupervision(1) / dragonsbane(1) / keyofkhajnisut(1) / lostprayertothesacredwinds(1) / primordialjadewingedspear(1) / prototypestarglitter(1) / sacrificialbow(1) / staffofthescarletsands(1),crimsonwitchofflames(4) / tenacityofthemillelith(4) / viridescentvenerer(4) / blizzardstrayer(3) / emblemofseveredfate(3) / noblesseoblige(3) / archaicpetra(2) / heartofdepth(2) / instructor(2) / berserker(1) / deepwoodmemories(1) / martialartist(1) / shimenawasreminiscence(1) / wandererstroupe(1)
ineffa,ineffa(10) / fischl(9) / furina(8) / sucrose(8) / xilonen(8) / gaming(7) / kazuha(7) / nahida(7) / neuvillette(7) / ororon(7) / varesa(7) / xingqiu(7) / yelan(7) / beidou(6) / bennett(6) / clorinde(6) / alhaitham(5) / chasca(5) / cyno(5) / flins(5) / kokomi(5) / raiden(5) / xianyun(5) / ayato(4) / barbara(4) / heizou(4) / jean(4) / lauma(4) / mavuika(4) / mizuki(4) / venti(4) / wanderer(4) / xiangling(4) / yoimiya(4) / zhongli(4) / arlecchino(3) / baizhu(3) / candace(3) / chevreuse(3) / collei(3) / dehya(3) / diluc(3) / dori(3) / faruzan(3) / hutao(3) / kaveh(3) / keqing(3) / kirara(3) / klee(3) / kukishinobu(3) / lanyan(3) / lisa(3) / lynette(3) / lyney(3) / mona(3) / navia(3) / razor(3) / sara(3) / sayu(3) / sethos(3) / shenhe(3) / sigewinne(3) / thoma(3) / tighnari(3) / yanfei(3) / yaoyao(3) / albedo(2) / aloy(2) / amber(2) / ayaka(2) / charlotte(2) / chiori(2) / chongyun(2) / citlali(2) / dahlia(2) / diona(2) / emilie(2) / escoffier(2) / eula(2) / freminet(2) / ganyu(2) / gorou(2) / itto(2) / kaeya(2) / kinich(2) / layla(2) / mika(2) / mualani(2) / nilou(2) / ningguang(2) / noelle(2) / qiqi(2) / rosaria(2) / skirk(2) / wriothesley(2) / xiao(2) / xinyan(2) / yaemiko(2) / yunjin(2) / tartaglia(1),fracturedhalo(7) / staffofhoma(5) / balladofthefjords(4) / bloodsoakedruins(4) / deathmatch(4) / missivewindspear(4) / calamityqueller(3) / kitaincrossspear(3) / rust(3) / staffofthescarletsands(3) / elegyfortheend(2) / favoniuslance(2) / wanderingevenstar(2) / absolution(1) / aquasimulacra(1) / aquilafavonia(1) / beaconofthereedsea(1) / cranesechoingcall(1) / crimsonmoonssemblance(1) / dialoguesofthedesertsages(1) / favoniuscodex(1) / favoniussword(1) / favoniuswarbow(1) / fluteofezpitzal(1) / lithicspear(1) / peakpatrolsong(1) / primordialjadewingedspear(1) / sacrificialfragments(1) / sacrificialsword(1) / skywardspine(1) / splendoroftranquilwaters(1) / theblackspoon(1) / thestringless(1) / thewidsith(1) / thunderingpulse(1) / tomeoftheeternalflow(1) / verdict(1) / vividnotions(1) / vortexvanquisher(1),deepwoodmemories(5) / gildeddreams(5) / tenacityofthemillelith(5) / silkenmoonsserenade(4) / thunderingfury(4) / scrolloftheheroofcindercity(3) / viridescentvenerer(3) / emblemofseveredfate(2) / fragmentofharmonicwhimsy(2) / goldentroupe(2) / nightoftheskysunveiling(2) / noblesseoblige(2) / flowerofparadiselost(1) / instructor(1) / longnightsoath(1) / marechausseehunter(1) / shimenawasreminiscence(1) / thundersoother(1) / wandererstroupe(1)
itto,itto(10) / albedo(9) / gorou(9) / zhongli(8) / bennett(6) / ningguang(6) / noelle(5) / gaming(3) / raiden(3) / sara(2) / aloy(1) / amber(1) / beidou(1) / chiori(1) / diona(1) / faruzan(1) / fischl(1) / furina(1) / ganyu(1) / jean(1) / kaeya(1) / kaveh(1) / kokomi(1) / kukishinobu(1) / layla(1) / mona(1) / navia(1) / thoma(1) / xiangling(1) / xingqiu(1) / yunjin(1),serpentspine(3) / whiteblind(3) / cinnabarspindle(2) / favoniussword(2) / redhornstonethresher(2) / thrillingtalesofdragonslayers(2) / blacktassel(1) / engulfinglightning(1) / favoniuscodex(1) / favoniuslance(1) / favoniuswarbow(1) / fleuvecendreferryman(1) / harbingerofdawn(1) / skywardblade(1) / skywardharp(1) / skywardpride(1) / splendoroftranquilwaters(1) / staffofhoma(1) / thecatch(1) / thestringless(1) / urakumisugiri(1) / verdict(1),huskofopulentdreams(3) / archaicpetra(2) / noblesseoblige(2) / emblemofseveredfate(1) / goldentroupe(1) / retracingbolide(1) / tenacityofthemillelith(1) / thunderingfury(1) / viridescentvenerer(1)
jean,jean(10) / xingqiu(5) / zhongli(5) / bennett(4) / fischl(4) / keqing(4) / raiden(4) / xiao(4) / diluc(3) / diona(3) / rosaria(3) / xiangling(3) / albedo(2) / ayato(2) / beidou(2) / chongyun(2) / eula(2) / ganyu(2) / hutao(2) / kaeya(2) / kokomi(2) / venti(2) / amber(1) / furina(1) / gaming(1) / kazuha(1) / klee(1) / lisa(1) / mona(1) / ningguang(1) / noelle(1) / qiqi(1) / sayu(1) / shenhe(1) / wanderer(1) / xinyan(1) / yanfei(1) / yelan(1) / yunjin(1),skywardblade(3) / favoniussword(2) / fleuvecendreferryman(2) / mistsplitterreforged(2) / primordialjadecutter(2) / amenomakageuchi(1) / aquasimulacra(1) / aquilafavonia(1) / blacktassel(1) / deathmatch(1) / engulfinglightning(1) / everlastingmoonglow(1) / favoniuslance(1) / favoniuswarbow(1) / festeringdesire(1) / finaleofthedeep(1) / freedomsworn(1) / harangeppakufutsu(1) / harbingerofdawn(1) / ironsting(1) / kitaincrossspear(1) / prototypeamber(1) / rust(1) / sacrificialbow(1) / sacrificialsword(1) / sapwoodblade(1) / serpentspine(1) / skywardharp(1) / skywardpride(1) / skywardspine(1) / songofbrokenpines(1) / splendoroftranquilwaters(1) / staffofhoma(1) / theblackspoon(1) / thecatch(1) / thestringless(1),viridescentvenerer(5) / noblesseoblige(4) / blizzardstrayer(2) / crimsonwitchofflames(2) / emblemofseveredfate(2) / gladiatorsfinale(2) / maidenbeloved(2) / oceanhuedclam(2) / paleflame(2) / tenacityofthemillelith(2) / thunderingfury(2) / goldentroupe(1) / huskofopulentdreams(1)
kaeya,kaeya(10) / chongyun(9) / xiangling(9) / bennett(8) / xingqiu(8) / rosaria(7) / venti(7) / ayaka(6) / diona(5) / kokomi(5) / albedo(4) / escoffier(4) / furina(4) / ganyu(4) / hutao(4) / kazuha(4) / mona(4) / shenhe(4) / skirk(4) / sucrose(4) / yelan(4) / zhongli(4) / amber(3) / arlecchino(3) / ayato(3) / barbara(3) / citlali(3) / diluc(3) / fischl(3) / gaming(3) / heizou(3) / jean(3) / lanyan(3) / layla(3) / mavuika(3) / qiqi(3) / sayu(3) / wriothesley(3) / xianyun(3) / charlotte(2) / chiori(2) / emilie(2) / faruzan(2) / keqing(2) / lynette(2) / mika(2) / mizuki(2) / nahida(2) / neuvillette(2) / raiden(2) / sara(2) / wanderer(2) / xilonen(2) / alhaitham(1) / aloy(1) / baizhu(1) / beidou(1) / candace(1) / chasca(1) / chevreuse(1) / clorinde(1) / collei(1) / cyno(1) / dahlia(1) / dehya(1) / dori(1) / eula(1) / flins(1) / freminet(1) / gorou(1) / ineffa(1) / itto(1) / kaveh(1) / kinich(1) / kirara(1) / klee(1) / kukishinobu(1) / lauma(1) / lisa(1) / lyney(1) / mualani(1) / navia(1) / nilou(1) / ningguang(1) / noelle(1) / ororon(1) / razor(1) / sethos(1) / sigewinne(1) / tartaglia(1) / thoma(1) / tighnari(1) / varesa(1) / xiao(1) / xinyan(1) / yaemiko(1) / yanfei(1) / yaoyao(1) / yoimiya(1) / yunjin(1),favoniussword(7) / mistsplitterreforged(7) / skywardblade(6) / primordialjadecutter(5) / amenomakageuchi(4) / thrillingtalesofdragonslayers(4) / aquilafavonia(3) / blacktassel(3) / engulfinglightning(3) / freedomsworn(3) / harbingerofdawn(3) / ironsting(3) / sacrificialsword(3) / thealleyflash(3) / theblackspoon(3) / absolution(2) / azurelight(2) / deathmatch(2) / everlastingmoonglow(2) / favoniuswarbow(2) / harangeppakufutsu(2) / kagotsurubeisshin(2) / lightoffoliarincision(2) / lionsroar(2) / rust(2) / sacrificialbow(2) / serpentspine(2) / skywardharp(2) / staffofhoma(2) / summitshaper(2) / thecatch(2) / wolfsgravestone(2) / athousandfloatingdreams(1) / favoniuslance(1) / filletblade(1) / finaleofthedeep(1) / fleuvecendreferryman(1) / prototyperancour(1) / splendoroftranquilwaters(1) / urakumisugiri(1),blizzardstrayer(8) / emblemofseveredfate(8) / noblesseoblige(8) / viridescentvenerer(5) / crimsonwitchofflames(3) / tenacityofthemillelith(3) / gildeddreams(2) / instructor(2) / maidenbeloved(2) / archaicpetra(1) / deepwoodmemories(1) / marechausseehunter(1) / paleflame(1) / scrolloftheheroofcindercity(1) / unfinishedreverie(1)
kaveh,kaveh(10) / nahida(7) / nilou(7) / xingqiu(7) / baizhu(6) / kokomi(6) / yelan(6) / kazuha(5) / ayato(4) / kukishinobu(4) / thoma(4) / amber(3) / collei(3) / fischl(3) / ganyu(3) / kaeya(3) / rosaria(3) / sucrose(3) / venti(3) / yaoyao(3) / albedo(2) / alhaitham(2) / beidou(2) / candace(2) / dehya(2) / diona(2) / furina(2) / gaming(2) / jean(2) / keqing(2) / kirara(2) / layla(2) / raiden(2) / sayu(2) / zhongli(2) / aloy(1) / arlecchino(1) / ayaka(1) / barbara(1) / bennett(1) / chevreuse(1) / chiori(1) / chongyun(1) / citlali(1) / cyno(1) / diluc(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / itto(1) / lauma(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / mona(1) / navia(1) / neuvillette(1) / ningguang(1) / noelle(1) / qiqi(1) / razor(1) / sara(1) / shenhe(1) / sigewinne(1) / tartaglia(1) / tighnari(1) / wanderer(1) / xianyun(1) / xiao(1) / xilonen(1) / xinyan(1) / yaemiko(1) / yanfei(1) / yoimiya(1) / yunjin(1),favoniusgreatsword(7) / makhairaaquamarine(5) / mailedflower(4) / aquasimulacra(3) / forestregalia(3) / rainslasher(3) / skywardpride(3) / athousandfloatingdreams(2) / bloodtaintedgreatsword(2) / everlastingmoonglow(2) / favoniuswarbow(2) / freedomsworn(2) / ironsting(2) / jadefallssplendor(2) / katsuragikirinagamasa(2) / keyofkhajnisut(2) / lightoffoliarincision(2) / primordialjadecutter(2) / prototypeamber(2) / sacrificialgreatsword(2) / sacrificialsword(2) / solarpearl(2) / theblackspoon(2) / cinnabarspindle(1) / crescentpike(1) / endoftheline(1) / fadingtwilight(1) / harangeppakufutsu(1) / hunterspath(1) / kagotsurubeisshin(1) / kagurasverity(1) / kingssquire(1) / kitaincrossspear(1) / lostprayertothesacredwinds(1) / oathsworneye(1) / prototypearchaic(1) / thecatch(1) / thedockhandsassistant(1) / thunderingpulse(1) / verdict(1),deepwoodmemories(6) / flowerofparadiselost(5) / oceanhuedclam(4) / gildeddreams(3) / viridescentvenerer(3) / emblemofseveredfate(2) / instructor(2) / noblesseoblige(2) / tenacityofthemillelith(2) / vourukashasglow(1)
kazuha,kazuha(10) / bennett(8) / xiangling(8) / ayaka(7) / neuvillette(7) / arlecchino(6) / ganyu(6) / lyney(6) / yelan(6) / furina(5) / klee(5) / shenhe(5) / tartaglia(5) / xianyun(5) / amber(4) / charlotte(4) / fischl(4) / gaming(4) / kokomi(4) / mona(4) / nahida(4) / rosaria(4) / xingqiu(4) / ayato(3) / barbara(3) / diluc(3) / heizou(3) / hutao(3) / kaeya(3) / layla(3) / lisa(3) / raiden(3) / sara(3) / sucrose(3) / thoma(3) / venti(3) / wanderer(3) / wriothesley(3) / albedo(2) / baizhu(2) / chongyun(2) / clorinde(2) / collei(2) / diona(2) / emilie(2) / freminet(2) / itto(2) / kukishinobu(2) / lynette(2) / mavuika(2) / sayu(2) / sigewinne(2) / xilonen(2) / yaemiko(2) / yanfei(2) / yunjin(2) / zhongli(2) / aloy(1) / beidou(1) / candace(1) / chasca(1) / chevreuse(1) / chiori(1) / citlali(1) / cyno(1) / dehya(1) / dori(1) / escoffier(1) / faruzan(1) / gorou(1) / ineffa(1) / jean(1) / keqing(1) / kirara(1) / mika(1) / mizuki(1) / navia(1) / nilou(1) / qiqi(1) / tighnari(1) / xiao(1) / xinyan(1) / yaoyao(1) / yoimiya(1),favoniussword(6) / freedomsworn(6) / mistsplitterreforged(4) / xiphosmoonlight(4) / aquasimulacra(3) / engulfinglightning(3) / ironsting(3) / rust(3) / splendoroftranquilwaters(3) / thecatch(3) / absolution(2) / athousandfloatingdreams(2) / cashflowsupervision(2) / deathmatch(2) / favoniuslance(2) / favoniuswarbow(2) / fleuvecendreferryman(2) / oathsworneye(2) / polarstar(2) / prototypeamber(2) / sacrificialsword(2) / thealleyflash(2) / theblackspoon(2) / thestringless(2) / thewidsith(2) / tomeoftheeternalflow(2) / wanderingevenstar(2) / cranesechoingcall(1) / crescentpike(1) / crimsonmoonssemblance(1) / darkironsword(1) / endoftheline(1) / fadingtwilight(1) / harangeppakufutsu(1) / hunterspath(1) / jadefallssplendor(1) / kagotsurubeisshin(1) / kingssquire(1) / primordialjadecutter(1) / prototypearchaic(1) / prototyperancour(1) / sapwoodblade(1) / skywardblade(1) / thunderingpulse(1) / urakumisugiri(1) / verdict(1),viridescentvenerer(8) / emblemofseveredfate(4) / noblesseoblige(4) / heartofdepth(3) / deepwoodmemories(2) / fragmentofharmonicwhimsy(2) / goldentroupe(2) / marechausseehunter(2) / tenacityofthemillelith(2) / thunderingfury(2) / unfinishedreverie(2) / blizzardstrayer(1) / crimsonwitchofflames(1) / gildeddreams(1) / gladiatorsfinale(1) / instructor(1) / lavawalker(1) / scrolloftheheroofcindercity(1) / vourukashasglow(1) / wandererstroupe(1)
keqing,keqing(10) / bennett(8) / fischl(8) / kazuha(8) / beidou(7) / xingqiu(7) / collei(6) / nahida(6) / sara(6) / xiangling(6) / amber(5) / yaoyao(5) / zhongli(5) / ineffa(4) / kukishinobu(4) / lanyan(4) / ororon(4) / raiden(4) / xilonen(4) / yelan(4) / baizhu(3) / chevreuse(3) / emilie(3) / furina(3) / heizou(3) / jean(3) / kirara(3) / kokomi(3) / lauma(3) / lynette(3) / mavuika(3) / sayu(3) / sigewinne(3) / sucrose(3) / venti(3) / xianyun(3) / albedo(2) / barbara(2) / citlali(2) / clorinde(2) / cyno(2) / dori(2) / flins(2) / gaming(2) / hutao(2) / kaeya(2) / lisa(2) / neuvillette(2) / qiqi(2) / razor(2) / rosaria(2) / sethos(2) / tighnari(2) / varesa(2) / wanderer(2) / alhaitham(1) / aloy(1) / arlecchino(1) / ayaka(1) / ayato(1) / candace(1) / charlotte(1) / chasca(1) / chiori(1) / chongyun(1) / dahlia(1) / dehya(1) / diluc(1) / diona(1) / escoffier(1) / eula(1) / faruzan(1) / freminet(1) / ganyu(1) / gorou(1) / itto(1) / kaveh(1) / kinich(1) / klee(1) / layla(1) / lyney(1) / mika(1) / mizuki(1) / mona(1) / mualani(1) / navia(1) / nilou(1) / ningguang(1) / noelle(1) / shenhe(1) / skirk(1) / thoma(1) / wriothesley(1) / xiao(1) / xinyan(1) / yaemiko(1) / yanfei(1) / yoimiya(1) / yunjin(1),mistsplitterreforged(7) / freedomsworn(6) / primordialjadecutter(6) / ironsting(5) / theblackspoon(5) / prototypeamber(4) / azurelight(3) / blacktassel(3) / elegyfortheend(3) / finaleofthedeep(3) / harangeppakufutsu(3) / harbingerofdawn(3) / kagotsurubeisshin(3) / kitaincrossspear(3) / lightoffoliarincision(3) / lionsroar(3) / sacrificialsword(3) / summitshaper(3) / absolution(2) / aquasimulacra(2) / aquilafavonia(2) / calamityofeshu(2) / engulfinglightning(2) / favoniussword(2) / favoniuswarbow(2) / fracturedhalo(2) / serpentspine(2) / skywardblade(2) / skywardharp(2) / skywardpride(2) / splendoroftranquilwaters(2) / staffofhoma(2) / thecatch(2) / thestringless(2) / urakumisugiri(2) / amenomakageuchi(1) / athousandfloatingdreams(1) / darkironsword(1) / deathmatch(1) / favoniuslance(1) / hakushinring(1) / jadefallssplendor(1) / keyofkhajnisut(1) / prototyperancour(1) / sacrificialfragments(1) / theflute(1) / thrillingtalesofdragonslayers(1) / wanderingevenstar(1),thunderingfury(8) / gildeddreams(6) / thundersoother(6) / viridescentvenerer(6) / deepwoodmemories(4) / emblemofseveredfate(4) / noblesseoblige(4) / tenacityofthemillelith(4) / flowerofparadiselost(2) / fragmentofharmonicwhimsy(2) / gladiatorsfinale(2) / goldentroupe(2) / marechausseehunter(2) / obsidiancodex(2) / oceanhuedclam(2) / scrolloftheheroofcindercity(2) / unfinishedreverie(2) / archaicpetra(1) / huskofopulentdreams(1) / paleflame(1)
